replay_id,player_slot,won_battle,sum_hp_self,sum_hp_opp,sum_hp_diff,mean_hp_self,mean_hp_opp,mean_hp_diff,sum_attack_self,sum_attack_opp,sum_attack_diff,mean_attack_self,mean_attack_opp,mean_attack_diff,sum_defense_self,sum_defense_opp,sum_defense_diff,mean_defense_self,mean_defense_opp,mean_defense_diff,sum_sp_attack_self,sum_sp_attack_opp,sum_sp_attack_diff,mean_sp_attack_self,mean_sp_attack_opp,mean_sp_attack_diff,sum_sp_defense_self,sum_sp_defense_opp,sum_sp_defense_diff,mean_sp_defense_self,mean_sp_defense_opp,mean_sp_defense_diff,sum_speed_self,sum_speed_opp,sum_speed_diff,mean_speed_self,mean_speed_opp,mean_speed_diff,turns_self,turns_opp,turns_diff,rating_diff_self,rating_diff_opp,rating_diff_diff,has_rating_info_self,has_rating_info_opp,has_rating_info_diff,team_size_self,team_size_opp,team_size_diff,player_rating_self,player_rating_opp,player_rating_diff,opponent_rating_self,opponent_rating_opp,opponent_rating_diff,agg_offense_self,agg_offense_opp,agg_offense_diff,agg_defense_self,agg_defense_opp,agg_defense_diff,bulk_index_self,bulk_index_opp,bulk_index_diff,offense_defense_diff_self,offense_defense_diff_opp,offense_defense_diff_diff,speed_pressure_self,speed_pressure_opp,speed_pressure_diff,stat_spread_self,stat_spread_opp,stat_spread_diff,pk_great_tusk_self,pk_great_tusk_opp,pk_great_tusk_diff,pk_gholdengo_self,pk_gholdengo_opp,pk_gholdengo_diff,pk_kingambit_self,pk_kingambit_opp,pk_kingambit_diff,pk_ogerpon_wellspring_self,pk_ogerpon_wellspring_opp,pk_ogerpon_wellspring_diff,pk_dragapult_self,pk_dragapult_opp,pk_dragapult_diff,pk_corviknight_self,pk_corviknight_opp,pk_corviknight_diff,pk_zamazenta_*_self,pk_zamazenta_*_opp,pk_zamazenta_*_diff,pk_dragonite_self,pk_dragonite_opp,pk_dragonite_diff,pk_gliscor_self,pk_gliscor_opp,pk_gliscor_diff,pk_slowking_galar_self,pk_slowking_galar_opp,pk_slowking_galar_diff,pk_hatterene_self,pk_hatterene_opp,pk_hatterene_diff,pk_raging_bolt_self,pk_raging_bolt_opp,pk_raging_bolt_diff,pk_iron_valiant_self,pk_iron_valiant_opp,pk_iron_valiant_diff,pk_cinderace_self,pk_cinderace_opp,pk_cinderace_diff,pk_landorus_therian_self,pk_landorus_therian_opp,pk_landorus_therian_diff,pk_alomomola_self,pk_alomomola_opp,pk_alomomola_diff,pk_walking_wake_self,pk_walking_wake_opp,pk_walking_wake_diff,pk_darkrai_self,pk_darkrai_opp,pk_darkrai_diff,pk_iron_treads_self,pk_iron_treads_opp,pk_iron_treads_diff,pk_ceruledge_self,pk_ceruledge_opp,pk_ceruledge_diff,pk_kyurem_self,pk_kyurem_opp,pk_kyurem_diff,pk_pecharunt_self,pk_pecharunt_opp,pk_pecharunt_diff,pk_garganacl_self,pk_garganacl_opp,pk_garganacl_diff,pk_ting_lu_self,pk_ting_lu_opp,pk_ting_lu_diff,pk_zapdos_self,pk_zapdos_opp,pk_zapdos_diff,pk_tyranitar_self,pk_tyranitar_opp,pk_tyranitar_diff,pk_rillaboom_self,pk_rillaboom_opp,pk_rillaboom_diff,pk_glimmora_self,pk_glimmora_opp,pk_glimmora_diff,pk_scizor_self,pk_scizor_opp,pk_scizor_diff,pk_torkoal_self,pk_torkoal_opp,pk_torkoal_diff,pk_samurott_hisui_self,pk_samurott_hisui_opp,pk_samurott_hisui_diff,pk_clefable_self,pk_clefable_opp,pk_clefable_diff,pk_heatran_self,pk_heatran_opp,pk_heatran_diff,pk_excadrill_self,pk_excadrill_opp,pk_excadrill_diff,pk_iron_moth_self,pk_iron_moth_opp,pk_iron_moth_diff,pk_primarina_self,pk_primarina_opp,pk_primarina_diff,pk_dondozo_self,pk_dondozo_opp,pk_dondozo_diff,pk_pelipper_self,pk_pelipper_opp,pk_pelipper_diff,pk_clodsire_self,pk_clodsire_opp,pk_clodsire_diff,pk_deoxys_speed_self,pk_deoxys_speed_opp,pk_deoxys_speed_diff,pk_meowscarada_self,pk_meowscarada_opp,pk_meowscarada_diff,pk_garchomp_self,pk_garchomp_opp,pk_garchomp_diff,pk_blissey_self,pk_blissey_opp,pk_blissey_diff,pk_toxapex_self,pk_toxapex_opp,pk_toxapex_diff,pk_weavile_self,pk_weavile_opp,pk_weavile_diff,pk_tornadus_therian_self,pk_tornadus_therian_opp,pk_tornadus_therian_diff,pk_iron_hands_self,pk_iron_hands_opp,pk_iron_hands_diff,pk_iron_crown_self,pk_iron_crown_opp,pk_iron_crown_diff,pk_chesnaught_self,pk_chesnaught_opp,pk_chesnaught_diff,pk_greninja_*_self,pk_greninja_*_opp,pk_greninja_*_diff
gen9ou-2486604811,p2,1,457.0,498.0,-41.0,76.16666666666667,83.0,-6.833333333333329,627.0,466.0,161.0,104.5,77.66666666666667,26.83333333333333,516.0,468.0,48.0,86.0,78.0,8.0,614.0,670.0,-56.0,102.33333333333331,111.66666666666669,-9.333333333333371,499.0,483.0,16.0,83.16666666666667,80.5,2.6666666666666714,453.0,478.0,-25.0,75.5,79.66666666666667,-4.166666666666671,22,22,0,0.0,0.0,0.0,0,0,0,6,6,0,1000.0,1264.0,-264.0,1264.0,1000.0,264.0,1241.0,1136.0,105.0,1015.0,951.0,64.0,1472.0,1449.0,23.0,226.0,185.0,41.0,7889.75,6187.444444444445,1702.3055555555547,235.432975657481,228.63230951583694,6.800666141644058,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486604814,p1,0,489.0,477.0,12.0,81.5,79.5,2.0,632.0,535.0,97.0,105.33333333333331,89.16666666666667,16.166666666666643,584.0,529.0,55.0,97.33333333333331,88.16666666666667,9.166666666666643,603.0,551.0,52.0,100.5,91.83333333333331,8.666666666666686,579.0,448.0,131.0,96.5,74.66666666666667,21.83333333333333,583.0,544.0,39.0,97.16666666666669,90.66666666666669,6.5,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1446.0,-182.0,1446.0,1264.0,182.0,1235.0,1086.0,149.0,1163.0,977.0,186.0,1652.0,1454.0,198.0,72.0,109.0,-37.0,10234.888888888889,8084.444444444446,2150.4444444444425,253.81717982518595,225.49115864322178,28.326021181964165,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486604814,p2,1,477.0,489.0,-12.0,79.5,81.5,-2.0,535.0,632.0,-97.0,89.16666666666667,105.33333333333331,-16.166666666666643,529.0,584.0,-55.0,88.16666666666667,97.33333333333331,-9.166666666666643,551.0,603.0,-52.0,91.83333333333331,100.5,-8.666666666666686,448.0,579.0,-131.0,74.66666666666667,96.5,-21.83333333333333,544.0,583.0,-39.0,90.66666666666669,97.16666666666669,-6.5,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1446.0,1264.0,182.0,1264.0,1446.0,-182.0,1086.0,1235.0,-149.0,977.0,1163.0,-186.0,1454.0,1652.0,-198.0,109.0,72.0,37.0,8084.444444444446,10234.888888888889,-2150.4444444444425,225.49115864322178,253.81717982518595,-28.326021181964165,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486605849,p1,0,464.0,489.0,-25.0,77.33333333333333,81.5,-4.166666666666671,578.0,632.0,-54.0,96.33333333333331,105.33333333333331,-9.0,642.0,584.0,58.0,107.0,97.33333333333331,9.666666666666686,520.0,603.0,-83.0,86.66666666666667,100.5,-13.833333333333329,576.0,579.0,-3.0,96.0,96.5,-0.5,345.0,583.0,-238.0,57.5,97.16666666666669,-39.666666666666686,17,17,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1392.0,-128.0,1392.0,1264.0,128.0,1098.0,1235.0,-137.0,1218.0,1163.0,55.0,1682.0,1652.0,30.0,-120.0,72.0,-192.0,5539.166666666665,10234.888888888889,-4695.7222222222235,237.7571065368062,253.81717982518595,-16.060073288379755,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486605849,p2,1,489.0,464.0,25.0,81.5,77.33333333333333,4.166666666666671,632.0,578.0,54.0,105.33333333333331,96.33333333333331,9.0,584.0,642.0,-58.0,97.33333333333331,107.0,-9.666666666666686,603.0,520.0,83.0,100.5,86.66666666666667,13.833333333333329,579.0,576.0,3.0,96.5,96.0,0.5,583.0,345.0,238.0,97.16666666666669,57.5,39.666666666666686,17,17,0,0.0,0.0,0.0,0,0,0,6,6,0,1392.0,1264.0,128.0,1264.0,1392.0,-128.0,1235.0,1098.0,137.0,1163.0,1218.0,-55.0,1652.0,1682.0,-30.0,72.0,-120.0,192.0,10234.888888888889,5539.166666666665,4695.7222222222235,253.81717982518595,237.7571065368062,16.060073288379755,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486606608,p1,0,532.0,638.0,-106.0,88.66666666666667,106.33333333333331,-17.666666666666643,650.0,543.0,107.0,108.33333333333331,90.5,17.833333333333314,570.0,564.0,6.0,95.0,94.0,1.0,584.0,422.0,162.0,97.33333333333331,70.33333333333333,26.999999999999986,509.0,491.0,18.0,84.83333333333333,81.83333333333333,3.0,585.0,527.0,58.0,97.5,87.83333333333333,9.666666666666671,21,21,0,-121.0,121.0,-242.0,1,1,0,6,6,0,1606.0,1727.0,-121.0,1727.0,1606.0,121.0,1234.0,965.0,269.0,1079.0,1055.0,24.0,1611.0,1693.0,-82.0,155.0,-90.0,245.0,10562.499999999998,7948.916666666666,2613.583333333332,251.02352935444577,236.25026811307896,14.77326124136681,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486606608,p2,1,638.0,532.0,106.0,106.33333333333331,88.66666666666667,17.666666666666643,543.0,650.0,-107.0,90.5,108.33333333333331,-17.833333333333314,564.0,570.0,-6.0,94.0,95.0,-1.0,422.0,584.0,-162.0,70.33333333333333,97.33333333333331,-26.999999999999986,491.0,509.0,-18.0,81.83333333333333,84.83333333333333,-3.0,527.0,585.0,-58.0,87.83333333333333,97.5,-9.666666666666671,21,21,0,121.0,-121.0,242.0,1,1,0,6,6,0,1727.0,1606.0,121.0,1606.0,1727.0,-121.0,965.0,1234.0,-269.0,1055.0,1079.0,-24.0,1693.0,1611.0,82.0,-90.0,155.0,-245.0,7948.916666666666,10562.499999999998,-2613.583333333332,236.25026811307896,251.02352935444577,-14.77326124136681,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486606803,p1,0,573.0,482.0,91.0,95.5,80.33333333333333,15.166666666666671,584.0,602.0,-18.0,97.33333333333331,100.33333333333331,-3.0,577.0,529.0,48.0,96.16666666666669,88.16666666666667,8.000000000000014,515.0,542.0,-27.0,85.83333333333333,90.33333333333331,-4.499999999999986,488.0,517.0,-29.0,81.33333333333333,86.16666666666667,-4.833333333333343,531.0,568.0,-37.0,88.5,94.66666666666669,-6.166666666666686,15,15,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1889.0,-625.0,1889.0,1264.0,625.0,1099.0,1144.0,-45.0,1065.0,1046.0,19.0,1638.0,1528.0,110.0,34.0,98.0,-64.0,8613.999999999998,9498.222222222223,-884.2222222222244,238.54327830164408,236.71735479386817,1.8259235077759115,1,0,1,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486606803,p2,1,482.0,573.0,-91.0,80.33333333333333,95.5,-15.166666666666671,602.0,584.0,18.0,100.33333333333331,97.33333333333331,3.0,529.0,577.0,-48.0,88.16666666666667,96.16666666666669,-8.000000000000014,542.0,515.0,27.0,90.33333333333331,85.83333333333333,4.499999999999986,517.0,488.0,29.0,86.16666666666667,81.33333333333333,4.833333333333343,568.0,531.0,37.0,94.66666666666669,88.5,6.166666666666686,15,15,0,0.0,0.0,0.0,0,0,0,6,6,0,1889.0,1264.0,625.0,1264.0,1889.0,-625.0,1144.0,1099.0,45.0,1046.0,1065.0,-19.0,1528.0,1638.0,-110.0,98.0,34.0,64.0,9498.222222222223,8613.999999999998,884.2222222222244,236.71735479386817,238.54327830164408,-1.8259235077759115,0,1,-1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486607500,p1,1,457.0,498.0,-41.0,76.16666666666667,83.0,-6.833333333333329,627.0,695.0,-68.0,104.5,115.83333333333331,-11.333333333333314,516.0,512.0,4.0,86.0,85.33333333333333,0.6666666666666714,614.0,491.0,123.0,102.33333333333331,81.83333333333333,20.499999999999986,499.0,495.0,4.0,83.16666666666667,82.5,0.6666666666666714,453.0,610.0,-157.0,75.5,101.66666666666669,-26.166666666666686,15,15,0,0.0,0.0,0.0,0,0,0,6,6,0,1043.0,1264.0,-221.0,1264.0,1043.0,221.0,1241.0,1186.0,55.0,1015.0,1007.0,8.0,1472.0,1505.0,-33.0,226.0,179.0,47.0,7889.75,11776.388888888889,-3886.6388888888887,235.432975657481,246.21667039309355,-10.783694735612556,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486607500,p2,0,498.0,457.0,41.0,83.0,76.16666666666667,6.833333333333329,695.0,627.0,68.0,115.83333333333331,104.5,11.333333333333314,512.0,516.0,-4.0,85.33333333333333,86.0,-0.6666666666666714,491.0,614.0,-123.0,81.83333333333333,102.33333333333331,-20.499999999999986,495.0,499.0,-4.0,82.5,83.16666666666667,-0.6666666666666714,610.0,453.0,157.0,101.66666666666669,75.5,26.166666666666686,15,15,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1043.0,221.0,1043.0,1264.0,-221.0,1186.0,1241.0,-55.0,1007.0,1015.0,-8.0,1505.0,1472.0,33.0,179.0,226.0,-47.0,11776.388888888889,7889.75,3886.6388888888887,246.21667039309355,235.432975657481,10.783694735612556,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608587,p1,1,568.0,498.0,70.0,94.66666666666669,83.0,11.666666666666686,730.0,695.0,35.0,121.66666666666669,115.83333333333331,5.833333333333371,594.0,512.0,82.0,99.0,85.33333333333333,13.666666666666671,415.0,491.0,-76.0,69.16666666666667,81.83333333333333,-12.666666666666657,546.0,495.0,51.0,91.0,82.5,8.5,557.0,610.0,-53.0,92.83333333333331,101.66666666666669,-8.833333333333371,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1076.0,1264.0,-188.0,1264.0,1076.0,188.0,1145.0,1186.0,-41.0,1140.0,1007.0,133.0,1708.0,1505.0,203.0,5.0,179.0,-174.0,11294.72222222222,11776.388888888889,-481.6666666666679,256.77556557710295,246.21667039309355,10.558895184009401,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608587,p2,0,498.0,568.0,-70.0,83.0,94.66666666666669,-11.666666666666686,695.0,730.0,-35.0,115.83333333333331,121.66666666666669,-5.833333333333371,512.0,594.0,-82.0,85.33333333333333,99.0,-13.666666666666671,491.0,415.0,76.0,81.83333333333333,69.16666666666667,12.666666666666657,495.0,546.0,-51.0,82.5,91.0,-8.5,610.0,557.0,53.0,101.66666666666669,92.83333333333331,8.833333333333371,19,19,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1076.0,188.0,1076.0,1264.0,-188.0,1186.0,1145.0,41.0,1007.0,1140.0,-133.0,1505.0,1708.0,-203.0,179.0,5.0,174.0,11776.388888888889,11294.72222222222,481.6666666666679,246.21667039309355,256.77556557710295,-10.558895184009401,0,0,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608913,p1,0,459.0,638.0,-179.0,76.5,106.33333333333331,-29.833333333333314,641.0,543.0,98.0,106.83333333333331,90.5,16.333333333333314,525.0,564.0,-39.0,87.5,94.0,-6.5,585.0,422.0,163.0,97.5,70.33333333333333,27.16666666666667,535.0,491.0,44.0,89.16666666666667,81.83333333333333,7.333333333333343,825.0,527.0,298.0,137.5,87.83333333333333,49.66666666666667,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1758.0,-494.0,1758.0,1264.0,494.0,1226.0,965.0,261.0,1060.0,1055.0,5.0,1519.0,1693.0,-174.0,166.0,-90.0,256.0,14689.58333333333,7948.916666666666,6740.666666666664,273.35374554232874,236.25026811307896,37.10347742924978,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608913,p2,1,638.0,459.0,179.0,106.33333333333331,76.5,29.833333333333314,543.0,641.0,-98.0,90.5,106.83333333333331,-16.333333333333314,564.0,525.0,39.0,94.0,87.5,6.5,422.0,585.0,-163.0,70.33333333333333,97.5,-27.16666666666667,491.0,535.0,-44.0,81.83333333333333,89.16666666666667,-7.333333333333343,527.0,825.0,-298.0,87.83333333333333,137.5,-49.66666666666667,29,29,0,0.0,0.0,0.0,0,0,0,6,6,0,1758.0,1264.0,494.0,1264.0,1758.0,-494.0,965.0,1226.0,-261.0,1055.0,1060.0,-5.0,1693.0,1519.0,174.0,-90.0,166.0,-256.0,7948.916666666666,14689.58333333333,-6740.666666666664,236.25026811307896,273.35374554232874,-37.10347742924978,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608971,p1,1,661.0,607.0,54.0,110.16666666666669,101.16666666666669,9.0,528.0,655.0,-127.0,88.0,109.16666666666669,-21.166666666666686,580.0,540.0,40.0,96.66666666666669,90.0,6.666666666666686,468.0,666.0,-198.0,78.0,111.0,-33.0,418.0,633.0,-215.0,69.66666666666667,105.5,-35.83333333333333,470.0,369.0,101.0,78.33333333333333,61.5,16.83333333333333,26,26,0,0.0,0.0,0.0,0,0,0,6,6,0,1431.0,1264.0,167.0,1264.0,1431.0,-167.0,996.0,1321.0,-325.0,998.0,1173.0,-175.0,1659.0,1780.0,-121.0,-2.0,148.0,-150.0,6893.333333333333,6713.750000000001,179.58333333333212,234.59377589474144,263.0615766273043,-28.467800732562864,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen9ou-2486608971,p2,0,607.0,661.0,-54.0,101.16666666666669,110.16666666666669,-9.0,655.0,528.0,127.0,109.16666666666669,88.0,21.166666666666686,540.0,580.0,-40.0,90.0,96.66666666666669,-6.666666666666686,666.0,468.0,198.0,111.0,78.0,33.0,633.0,418.0,215.0,105.5,69.66666666666667,35.83333333333333,369.0,470.0,-101.0,61.5,78.33333333333333,-16.83333333333333,26,26,0,0.0,0.0,0.0,0,0,0,6,6,0,1264.0,1431.0,-167.0,1431.0,1264.0,167.0,1321.0,996.0,325.0,1173.0,998.0,175.0,1780.0,1659.0,121.0,148.0,-2.0,150.0,6713.750000000001,6893.333333333333,-179.58333333333212,263.0615766273043,234.59377589474144,28.467800732562864,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
